gene_name,n_syn,n_mis,n_non,n_spl,wmis_cv,wnon_cv,wspl_cv,pmis_cv,ptrunc_cv,pallsubs_cv,qmis_cv,qtrunc_cv,qallsubs_cv,wmis_loc,wnon_loc,wspl_loc,pmis_loc,pall_loc,qmis_loc,qall_loc,areacutoff,n_ind,wind_cv,pind_cv,pglobal_cv,qglobal_cv
GRM3,7,15,0,0,1.7787582891779332,0,0,0.1773085339584538,0.25989299635688967,0.16281291406213905,0.6718850241634627,0.749691335644874,0.7139038322241497,1.181598834755358,0,0,0.7128103648067332,0.5121422040216207,0.9546567385804462,0.9503288974693693,0.08,0,0,1,0.4583433454946656,0.9980377363816697
APOB,17,42,1,0,1.33867264883134,0.3641898790162296,0.3641898790162296,0.2911976102597328,0.2504567862924485,0.19307833501358274,0.6824943990462488,0.749691335644874,0.7139038322241497,1.2163993848068355,0.3935194357602325,0,0.4898424795970058,0.36722170497573603,0.9546567385804462,0.9503288974693693,0.08,0,0,1,0.5106264126858928,0.9980377363816697
MET,1,8,0,0,2.728067504950649,0,0,0.1610441938928575,0.45284806173063774,0.20753071847966442,0.6718850241634627,0.799260632879969,0.7139038322241497,3.569882095549775,0,0,0.15979248711880634,0.3598111266324233,0.7490272833694047,0.9503288974693693,0.08,0,0,1,0.5338677737499288,0.9980377363816697
FLG2,7,18,0,0,0.9390667034161817,0,0,0.8825208700806839,0.0878920046729359,0.22415577027282918,0.9929958278175575,0.683802729529337,0.7139038322241497,0.7353170822353413,0,0,0.50030436003349,0.30911433060257065,0.9546567385804462,0.9503288974693693,0.08,0,0,1,0.5593614620699542,0.9980377363816697
ARID1A,0,7,1,0,3.8158326791787545,7.135432586380053,7.135432586380053,0.1337554894230546,0.19146476426821435,0.2381932063342106,0.6718850241634627,0.683802729529337,0.7139038322241497,1e4,1e4,0,0.02270261784070715,0.09772734360885893,0.397656781758815,0.8447377819785312,0.08,0,0,1,0.5799226023819449,0.9980377363816697
AKT2,0,3,0,1,3.5509031190449574,10.098058234319032,10.098058234319032,0.22652535942244956,0.13296611220012433,0.23919767177765094,0.6824943990462488,0.683802729529337,0.7139038322241497,1e4,0,1e4,0.09530547796740718,0.12319120162074693,0.6775203932391144,0.8447377819785312,0.08,0,0,1,0.5813615670226048,0.9980377363816697
EZH2,0,5,0,0,3.8860567778221733,0,0,0.1489626805139399,0.593201277805445,0.2410262153980256,0.6718850241634627,0.799260632879969,0.7139038322241497,1e4,0,0,0.0773480006834164,0.26661683322639007,0.6775203932391144,0.9503288974693693,0.08,0,0,1,0.583970263257076,0.9980377363816697
GRIN2A,10,10,0,0,0.6711272745710969,0,0,0.3606809112597582,0.130493560423234,0.2533629955917386,0.7409598710019173,0.683802729529337,0.7139038322241497,0.5177299764553486,0,0,0.14455641791921625,0.24022283035101277,0.7490272833694047,0.9503288974693693,0.08,0,0,1,0.6012131733754499,0.9980377363816697
IRF6,1,5,0,0,2.952041320624245,0,0,0.16714230861327206,0.5427262424481546,0.26998816773389867,0.6718850241634627,0.799260632879969,0.7139038322241497,2.4865556426596815,0,0,0.3610046284375371,0.6329112784070643,0.9178819012396173,0.9503288974693693,0.08,0,0,1,0.6235045037560907,0.9980377363816697
PTEN,1,0,0,0,0,0,0,0.12154970820743283,0.5465710424498714,0.27190009847524443,0.6718850241634627,0.799260632879969,0.7139038322241497,0,0,0,0.09846431415340406,0.4077426287256114,0.6775203932391144,0.9503288974693693,0.08,0,0,1,0.6260011883911093,0.9980377363816697
NF1,7,13,2,2,0.8922856419219316,2.338966175905076,2.338966175905076,0.8002071662911043,0.1897956002490534,0.30539054744428007,0.9929958278175575,0.683802729529337,0.7139038322241497,0.7834918220133944,1.6309473944825135,2.7726002000261722,0.6075132232764184,0.44412139852818044,0.9546567385804462,0.9503288974693693,0.08,0,0,1,0.6676337713112642,0.9980377363816697
CREBBP,6,8,0,0,0.6813612981697066,0,0,0.4605130661685407,0.15167800541658116,0.3219557626637557,0.8856020503241168,0.683802729529337,0.7139038322241497,0.6250923825163173,0,0,0.39162961119557005,0.4799089592883665,0.9178819012396173,0.9503288974693693,0.08,0,0,1,0.6868414692134904,0.9980377363816697
PIK3CA,1,6,0,0,2.0440514860249572,0,0,0.35126955297927553,0.3818459571149908,0.3379238781768914,0.7409598710019173,0.7904749517919363,0.7139038322241497,2.120940887995107,0,0,0.44797017626214597,0.575977855894098,0.9546567385804462,0.9503288974693693,0.08,0,0,1,0.7045491929944506,0.9980377363816697
CR2,2,11,1,0,2.4179478080606334,1.9103898474458265,1.9103898474458265,0.1414269834026043,0.5961259214127815,0.33901638623992736,0.6718850241634627,0.799260632879969,0.7139038322241497,2.0340166434536853,2.2180975475754354,0,0.317739234179624,0.6480840219570334,0.9178819012396173,0.9503288974693693,0.08,0,0,1,0.705732728676732,0.9980377363816697
PTPRT,6,9,0,0,1.0084569562125814,0,0,0.9866301050495238,0.16185791884426715,0.36012365261042456,0.9929958278175575,0.683802729529337,0.7139038322241497,0.8466907601649035,0,0,0.7536377597726153,0.517802080936056,0.9745315859128646,0.9503288974693693,0.08,0,0,1,0.7279207577215784,0.9980377363816697
SCN11A,14,13,0,1,0.6253411539684675,0.42017241272472705,0.42017241272472705,0.21437636511413716,0.3391568459936767,0.3682295554822922,0.6824943990462488,0.7682617148655142,0.7139038322241497,0.4738864020052471,0,1.0888318063042632,0.05414644145792735,0.07890428735504962,0.5801404441920788,0.8447377819785312,0.08,0,0,1,0.736108830103027,0.9980377363816697
RB1,0,4,0,0,2.9245876003277314,0,0,0.28208631761130365,0.5509895612121842,0.3805963184530229,0.6824943990462488,0.799260632879969,0.7139038322241497,1e4,0,0,0.10607657873184273,0.33543339580058085,0.6775203932391144,0.9503288974693693,0.08,0,0,1,0.7482584505446372,0.9980377363816697
TRIOBP,6,12,2,1,1.0041706532937222,2.645165493965451,2.645165493965451,0.9929958278175575,0.19110213512471974,0.38131036126687534,0.9929958278175575,0.683802729529337,0.7139038322241497,0.9423446941853625,1.9604318673945536,5.308676985585546,0.9057744095911634,0.48686962411711465,0.9999885634626229,0.9503288974693693,0.08,0,0,1,0.7489475579304299,0.9980377363816697
FBXW7,2,1,0,0,0.28980879436143153,0,0,0.24377198906154507,0.3602137564871176,0.3867613499459155,0.6824943990462488,0.7718866210438234,0.7139038322241497,0.18963597297850382,0,0,0.15852325721947258,0.47014521410563737,0.7490272833694047,0.9503288974693693,0.08,0,0,1,0.7541643053689662,0.9980377363816697
AKT1,1,1,1,0,0.6040815302930506,4.9188312430013585,4.9188312430013585,0.6715105736750189,0.24685890541136768,0.38859509545166293,0.9326535745486373,0.749691335644874,0.7139038322241497,0.5801648487829948,8.399480197399424,0,0.7019861254107751,0.38600166484039256,0.9546567385804462,0.9503288974693693,0.08,0,0,1,0.7559019269229804,0.9980377363816697
CDKN2A.p14arf,0,2,0,0,4.693554932310522,0,0,0.18356555894013582,0.8129885240949335,0.3898562753092243,0.6718850241634627,0.8593209551471196,0.7139038322241497,1e4,0,0,0.2197045845945106,0.6402973763724824,0.8365506023532806,0.9503288974693693,0.08,0,0,1,0.7570919716622567,0.9980377363816697
NRAS,0,2,0,0,4.477277382387192,0,0,0.19708627375461574,0.7626066667679843,0.3965440580881674,0.6718850241634627,0.8593209551471196,0.7139038322241497,1e4,0,0,0.23423416865891855,0.6374343843662902,0.8365506023532806,0.9503288974693693,0.08,0,0,1,0.7633346726051223,0.9980377363816697
SPHKAP,13,26,2,2,1.1817949327227801,2.2998019026153034,2.2998019026153034,0.6110383607856271,0.17587039156781303,0.3977119568233244,0.9326535745486373,0.683802729529337,0.7139038322241497,0.8760306783223133,1.0141288551913663,5.344567919897313,0.6989981466468298,0.2796298568023088,0.9546567385804462,0.9503288974693693,0.08,0,0,1,0.7644132235526417,0.9980377363816697
SETD2,4,10,0,0,0.950006083924462,0,0,0.9252856444175614,0.1897367498380803,0.41324625048536534,0.9929958278175575,0.683802729529337,0.7139038322241497,0.8644329045158473,0,0,0.8075208718033045,0.6034856781330347,0.99134140460225,0.9503288974693693,0.08,0,0,1,0.7784367621249996,0.9980377363816697
DICER1,2,8,0,0,1.4706965226103816,0,0,0.5554343345650752,0.31318212872926987,0.4184668577785269,0.9326535745486373,0.7682617148655142,0.7139038322241497,1.5092440593071141,0,0,0.5880788445550289,0.6328933010821758,0.9546567385804462,0.9503288974693693,0.08,0,0,1,0.7830174350332769,0.9980377363816697
ERBB4,7,19,1,2,1.5640539457774607,2.141589806146611,2.141589806146611,0.2742907339329692,0.29103034160760466,0.4228992786768023,0.6824943990462488,0.7526646765713914,0.7139038322241497,1.0956963287328974,0.7723308337021842,2.837549424021273,0.8351249499938878,0.6711687595375047,0.99134140460225,0.9503288974693693,0.08,0,0,1,0.7868553803561624,0.9980377363816697
ADAMTS18,6,17,1,1,1.7532411363927856,1.5657949928994954,1.5657949928994954,0.19464405069895474,0.5919430739645366,0.42834229933448975,0.6718850241634627,0.799260632879969,0.7139038322241497,1.2656148109175225,0.766500116948467,2.151434557954416,0.613504340464339,0.8567361811443329,0.9546567385804462,0.958884575055678,0.08,0,0,1,0.7915048810497167,0.9980377363816697
CDH1,1,5,0,0,2.051082841839373,0,0,0.3655402030276125,0.5117204471562813,0.46921934645612784,0.7409598710019173,0.799260632879969,0.765031543134991,2.389390819944477,0,0,0.3841581475572625,0.6845228788032403,0.9178819012396173,0.9507262205600558,0.08,0,0,1,0.82427055487621,0.9980377363816697
NSD1,2,8,0,0,1.3573684783292588,0,0,0.6421545364080552,0.33380097363856776,0.4896051963236182,0.9326535745486373,0.7682617148655142,0.7655635574246922,1.5683226114412359,0,0,0.5523678002136398,0.6715657542116877,0.9546567385804462,0.9503288974693693,0.08,0,0,1,0.8392596528079808,0.9980377363816697
SMO,1,3,0,1,1.4699390768742537,5.181836428135384,5.181836428135384,0.6672928877117559,0.23386088864976418,0.489960676751803,0.9326535745486373,0.749691335644874,0.7655635574246922,1.7956845940101782,0,22.92032906876787,0.5963054767620842,0.25295740141795264,0.9546567385804462,0.9503288974693693,0.08,0,0,1,0.8395133922473479,0.9980377363816697
SMAD4,0,3,0,0,2.78957218342599,0,0,0.331985847461739,0.6394085063039752,0.5044106487723445,0.7323217223420714,0.799260632879969,0.7720571154678743,1e4,0,0,0.17257126774698994,0.5095050433911982,0.7613438282955439,0.9503288974693693,0.08,0,0,1,0.8496114221700497,0.9980377363816697
BAI3,11,19,1,0,0.9804844461183908,0.38043942608834663,0.38043942608834663,0.9573343078316426,0.2863567213316789,0.5457813693729073,0.9929958278175575,0.7526646765713914,0.7918240600315453,0.6657673803789846,0.3734631235527207,0,0.29302372072116956,0.3278171124562623,0.9178819012396173,0.9503288974693693,0.08,0,0,1,0.8762720764599321,0.9980377363816697
SOX2,0,0,0,0,0,0,0,0.28518173308778527,0.7874566584855917,0.5529245049000849,0.6824943990462488,0.8593209551471196,0.7918240600315453,0,0,0,0.9999831544347856,1,0.9999885634626229,1,0.08,0,0,1,0.8805509661901207,0.9980377363816697
PLCB1,4,12,0,1,1.720586242168164,1.1516846587102325,1.1516846587102325,0.29037021666900076,0.8989178358172717,0.5595556690889587,0.6824943990462488,0.9235457217300738,0.7918240600315453,1.2995529404540427,0,1.9735552572051993,0.6430529541755337,0.579534370005682,0.9546567385804462,0.9503288974693693,0.08,0,0,1,0.8844405497380239,0.9980377363816697
BRAF,2,4,0,0,1.1216316062713378,0,0,0.8795331599103967,0.3482786440723664,0.6075988330359389,0.9929958278175575,0.7682617148655142,0.8438872681054707,0.8310294992732735,0,0,0.8325610676052712,0.7723832373460817,0.99134140460225,0.958884575055678,0.08,0,0,1,0.9103291361915378,0.9980377363816697
EPHA2,2,3,1,0,0.8746772722499169,2.9952755109415303,2.9952755109415303,0.869054460369248,0.38996764288402186,0.6344548547652531,0.9929958278175575,0.7904749517919363,0.8572480714653515,0.8496379269773802,4.332077871454931,0,0.8591625506552834,0.636712555785179,0.99134140460225,0.9503288974693693,0.08,0,0,1,0.9231249268290409,0.9980377363816697
PTCH1,3,5,0,0,0.9571877152847542,0,0,0.9477991235662132,0.34741185648031847,0.6400785600274626,0.9929958278175575,0.7682617148655142,0.8572480714653515,0.9227019837608724,0,0,0.912585814225429,0.8239961146204204,0.9999885634626229,0.958884575055678,0.08,0,0,1,0.9256588011878011,0.9980377363816697
KRAS,0,0,0,0,0,0,0,0.3864249531485614,0.7649903786666984,0.6658431522618642,0.7626808285826869,0.8593209551471196,0.863636554375161,0,0,0,0.9999885634626229,1,0.9999885634626229,1,0.08,0,0,1,0.9366423235400608,0.9980377363816697
ERBB3,2,3,1,0,0.6829756179181273,2.0351923268907495,2.0351923268907495,0.6394786379106372,0.5630823965861449,0.6706343356407197,0.9326535745486373,0.799260632879969,0.863636554375161,0.678603347736909,3.139958185608608,0,0.6758747938346119,0.6445318948646392,0.9546567385804462,0.9503288974693693,0.08,0,0,1,0.9385737066237427,0.9980377363816697
PCED1B,1,3,0,0,1.784631252872448,0,0,0.5171685232929834,0.6268628326037988,0.6896425213171649,0.9326535745486373,0.799260632879969,0.863636554375161,1.617208056877108,0,0,0.6657916585781654,0.9068677274135831,0.9546567385804462,0.9716439936574105,0.08,0,0,1,0.9459012001854262,0.9980377363816697
CUL3,1,3,0,0,1.2682615753412272,0,0,0.7914082606946435,0.4721389377698918,0.7115122482627461,0.9929958278175575,0.799260632879969,0.874810141306655,1.1580995295743641,0,0,0.8976387624295601,0.8821738090512239,0.9999885634626229,0.958884575055678,0.08,0,0,1,0.9536844403798137,0.9980377363816697
CASP8,2,3,0,0,1.1371236486058314,0,0,0.8743442761731055,0.4710688646620048,0.7451947732792714,0.9929958278175575,0.799260632879969,0.8855901612098441,0.7408573141655774,0,0,0.7453653209288795,0.8564902001470469,0.9745315859128646,0.958884575055678,0.08,0,0,1,0.9643637503071093,0.9980377363816697
AJUBA,2,2,0,0,0.6644493331426923,0,0,0.6493074011459243,0.522342838872875,0.7581890109209167,0.9326535745486373,0.799260632879969,0.8855901612098441,0.4810253040556742,0,0,0.469122920992454,0.826619252673451,0.9546567385804462,0.958884575055678,0.08,0,0,1,0.9680728412018329,0.9980377363816697
ERBB2,1,2,0,0,0.7715578816421161,0,0,0.7938980409453815,0.4665645318387506,0.7605029441523649,0.9929958278175575,0.799260632879969,0.8855901612098441,1.0855845978082885,0,0,0.9463043753046996,0.9372308537536302,0.9999885634626229,0.9900325919932713,0.08,0,0,1,0.9687098627604454,0.9980377363816697
FGFR1,0,2,0,0,1.7069353346964398,0,0,0.6486291140327494,0.633830484854751,0.7682781773664975,0.9326535745486373,0.799260632879969,0.8855901612098441,1e4,0,0,0.19289640123154994,0.5819501403231526,0.8037350051314581,0.9503288974693693,0.08,0,0,1,0.9707989180680092,0.9980377363816697
KEAP1,1,1,0,0,0.5345492021638389,0,0,0.5965750718582774,0.5992382278497044,0.7793193418646628,0.9326535745486373,0.799260632879969,0.8855901612098441,0.5897637407133716,0,0,0.7104584602962167,0.9551820979617948,0.9546567385804462,0.9901454794756402,0.08,0,0,1,0.9736304459365888,0.9980377363816697
KMT2A,5,9,1,0,0.7223105352210425,0.9939276674681545,0.9939276674681545,0.5408631497549705,0.9954939621940831,0.8148242121074689,0.9326535745486373,0.9954939621940831,0.8945515971641934,0.7275718810972602,1.2764256377980312,0,0.5750314162434791,0.839547147714437,0.9546567385804462,0.958884575055678,0.08,0,0,1,0.981686260688925,0.9980377363816697
HRAS,0,1,0,0,2.1138690833044023,0,0,0.596436291391724,0.7722745697848284,0.8213916337953967,0.9326535745486373,0.8593209551471196,0.8945515971641934,1e4,0,0,0.3438983464345735,0.7993129446137364,0.9178819012396173,0.958884575055678,0.08,0,0,1,0.9830047605732012,0.9980377363816697
CDKN2A.p16INK4a,0,1,0,0,2.2096446416455877,0,0,0.575475561705193,0.8134905042059399,0.8229874693910579,0.9326535745486373,0.8593209551471196,0.8945515971641934,1e4,0,0,0.3448451924583651,0.8083783573976785,0.9178819012396173,0.958884575055678,0.08,0,0,1,0.9833172003986048,0.9980377363816697
MUC17,22,55,2,0,1.121175443461229,1.203567800357897,1.203567800357897,0.6422205798526042,0.8064852477291273,0.888217401714521,0.9326535745486373,0.8593209551471196,0.9173066032990063,0.989540861675191,1.267563798700599,0,0.9667790512667613,0.869120340079199,0.9999885634626229,0.958884575055678,0.08,0,0,1,0.9935055770933091,0.9980377363816697
TP63,0,1,0,0,0.8907769682335553,0,0,0.9337674791668802,0.6350443483297802,0.8934483554998295,0.9929958278175575,0.799260632879969,0.9173066032990063,1e4,0,0,0.375774104982159,0.819973459883976,0.9178819012396173,0.958884575055678,0.08,0,0,1,0.9941102746806937,0.9980377363816697
NOTCH4,4,7,1,0,0.8275134971137621,1.2624749675479046,1.2624749675479046,0.7469147124368494,0.8356407327034385,0.9024877517387938,0.9929958278175575,0.8704590965660819,0.9173066032990063,0.7897418108759214,1.6807791769505576,0,0.7097297875760192,0.8248451422737961,0.9546567385804462,0.958884575055678,0.08,0,0,1,0.9950831397790793,0.9980377363816697
CCND1,1,1,0,0,0.8659663053176818,0,0,0.9052138425015431,0.6559877662740758,0.9027153264614852,0.9929958278175575,0.8065423355828801,0.9173066032990063,0.6772884057005467,0,0,0.7835730930705442,0.9637416000229564,0.9794663663381803,0.9901454794756402,0.08,0,0,1,0.9951064602914789,0.9980377363816697
SUFU,0,1,0,0,1.1013057020761718,0,0,0.9447801506736375,0.6692969399051363,0.9050758485883528,0.9929958278175575,0.8096333950465359,0.9173066032990063,1e4,0,0,0.3602078118210472,0.8083585599663528,0.9178819012396173,0.958884575055678,0.08,0,0,1,0.995344971483552,0.9980377363816697
FAT4,18,39,3,0,0.9908322183493665,1.2357306444229248,1.2357306444229248,0.9737218606645917,0.7398059160930681,0.9380115136493637,0.9929958278175575,0.8593209551471196,0.9380115136493637,0.8990466603058509,1.253319362355912,0,0.7106589868214945,0.8250890307235512,0.9546567385804462,0.958884575055678,0.08,0,0,1,0.9980377363816697,0.9980377363816697
NOTCH1,13,110,29,14,4.820152353422787,22.507970584840102,22.507970584840102,2.5687008076147322e-11,0,0,1.926525605711049e-9,0,0,4.531001029886193,20.364524947782357,23.014731836748084,4.86172657687689e-10,0,3.646294932657668e-8,0,0.13,4,12.234501023233417,0.005510016985200152,0,0
FAT1,14,41,18,6,1.3338307914111431,11.203812482203746,11.203812482203746,0.33157969025781975,6.464828672392287e-13,3.4094949086238557e-13,0.7771398990417651,2.4243107521471075e-11,1.2785605907339459e-11,1.2818363859339308,9.613632860749991,16.821952860832553,0.41340823266859317,1.8325341244462834e-12,0.9280710117037161,6.872002966673563e-11,0.13,2,3.4072112241648087,0.13858794819321563,1.4971357487070236e-12,5.6142590576513385e-11
NOTCH2,6,69,13,4,4.964015583750269,12.831721149239144,12.831721149239144,7.842435740812448e-7,2.3671444804307384e-9,1.2454268727424278e-9,2.940913402804668e-5,5.917861201076846e-8,3.1135671818560695e-8,4.7317518602828175,12.927300888909453,10.409902447353163,5.856443015095358e-6,6.50909681709777e-8,2.1961661306607594e-4,1.6272742042744426e-6,0.13,2,6.325118247448344,0.06177137616662314,1.8685257785477916e-9,4.671314446369479e-8
TP53,6,20,5,5,2.7029976336007064,13.280858347235158,13.280858347235158,0.016599485029919814,6.086967229146367e-7,3.3069181445410933e-6,0.41498712574799534,1.1413063554649439e-5,6.20047152101455e-5,1.5251780974692035,5.9682289563577875,10.067041390954126,0.34732469666194365,6.693431505723213e-4,0.9085980935234718,0.012550184073231024,0.13,0,0,1,4.503855141946289e-5,8.444728391149292e-4
ARID2,2,8,4,2,1.3305248825395815,10.759167454554648,10.759167454554648,0.6733741374858585,6.662981434031323e-4,0.0011879794573299574,0.9248860138959585,0.009994472151046985,0.01781969185994936,1.4197789210211644,10.15310970331077,15.547433376094821,0.6465029457020399,0.0035559546697109257,0.9280710117037161,0.053339320045663885,0.13,1,4.258086140439081,0.18350417490298387,0.0020559545498276544,0.030839318247414815
NOTCH3,10,17,3,1,0.8631110106402158,2.432150836136618,2.432150836136618,0.7066566684907813,0.15937620352544624,0.24869825047325655,0.9248860138959585,0.6783183607473381,0.6016893156611046,0.8078575274704035,2.478528802200931,1.8290753894378233,0.59607826183885,0.4074244365074853,0.9280710117037161,0.7827627989918339,0.13,3,10.100576426157822,0.015202835182148593,0.02487008157540349,0.31087601969254364
RBM10,3,7,4,1,1.286261201379811,7.376771899103,7.376771899103,0.6889549963328611,0.004413077238956786,0.012247852340023013,0.9248860138959585,0.05516346548695983,0.15309815425028767,1.1729893025893054,8.50983881468221,3.660155530464635,0.8152982233375211,0.030448385665299504,0.9280710117037161,0.32623270355678036,0.13,0,0,1,0.06616785475935338,0.708941300993072
PPP1R3A,11,37,1,0,1.6726579461386246,0.511383270534298,0.511383270534298,0.1087839547586471,0.4786920669133846,0.1310395715890771,0.5965566421246081,0.7842974315721403,0.5241669929507689,1.122641276781128,0.3692146757451022,0,0.7335952220906772,0.5288640868961824,0.9280710117037161,0.804588971504641,0.13,1,6.96157271045962,0.12256450020765627,0.08241396600488882,0.7726309312958326
